b_tezatotitlan-iv;San Lorenzo;;;;;;;;;;;;;x
b_tezatotitlan-v;Tanlajas;;;;;;;;;;;;;x
b_chila;chila;;;;;;;;;;;;;x
b_chila-ii;La Llave;;;;;;;;;;;;;x
b_chila-iii;Las chacas;;;;;;;;;;;;;x
b_chila-iv;Panuco;;;;;;;;;;;;;x
b_chila-v;cuauhtemoc;;;;;;;;;;;;;x
b_chamuin;chamuin;;;;;;;;;;;;;x
b_chamuin-ii;Naranjos;;;;;;;;;;;;;x
b_chamuin-iii;cerro Azul;;;;;;;;;;;;;x
b_chamuin-iv;citlaltépec;;;;;;;;;;;;;x
b_chamuin-v;Tamiahua;;;;;;;;;;;;;x
b_tuxpan;Tuxpan;;;;;;;;;;;;;x
b_tuxpan-ii;alamo;;;;;;;;;;;;;x
b_tuxpan-iii;Tihuatlan;;;;;;;;;;;;;x
b_tuxpan-iv;chalahuite;;;;;;;;;;;;;x
b_tuxpan-v;Alpirez;;;;;;;;;;;;;x
b_tuxpan-vi;San Marcos;;;;;;;;;;;;;x
b_tziccoac;Tziccoac;;;;;;;;;;;;;x
b_tziccoac-ii;Tanchachin;;;;;;;;;;;;;x
b_tziccoac-iii;El corozo;;;;;;;;;;;;;x
b_tepatetita;Tepatetita;;;;;;;;;;;;;x
b_tepatetita-ii;Huejutla de Reyes;;;;;;;;;;;;;x
b_tepatetita-iii;Orizatlan;;;;;;;;;;;;;x
b_tepatetita-iv;Jaltocan;;;;;;;;;;;;;x
b_tepatetita-v;Zacapetlayo;;;;;;;;;;;;;x
b_metztitlan;Metztitlan;;;;;;;;;;;;;x
b_metztitlan-ii;Huayacocotla;;;;;;;;;;;;;x
b_metztitlan-iii;Tolantongo;;;;;;;;;;;;;x
b_cotoname;ciudad Mante;;;;;;;;;;;;;x
b_cotoname-ii;El Abra;;;;;;;;;;;;;x
b_cotoname-iii;Santa Fe;;;;;;;;;;;;;x
b_pame;Nueva Apolonia;;;;;;;;;;;;;x
b_pame-ii;camotero;;;;;;;;;;;;;x
b_pame-iii;Tantoyuquita;;;;;;;;;;;;;x
b_tamaulipas;Aldama;;;;;;;;;;;;;x
b_tamaulipas-ii;Moron;;;;;;;;;;;;;x
b_tamaulipas-iii;La Azufrosa;;;;;;;;;;;;;x
b_tamaulipas-iv;La Gloria;;;;;;;;;;;;;x
b_coahuilteco;Matamoros;;;;;;;;;;;;;x
b_coahuilteco-ii;Los Fresnos;;;;;;;;;;;;;x
b_coahuilteco-iii;Falfurrias;;;;;;;;;;;;;x
b_borrado;Tampiko;;;;;;;;;;;;;x
b_borrado-ii;Altamira;;;;;;;;;;;;;x
b_borrado-iii;Aldama;;;;;;;;;;;;;x
b_chihuahua;chihuahua;;;;;;;;;;;;;x
b_chihuahua-ii;Delicias;;;;;;;;;;;;;x
b_chihuahua-iii;cuauhtemoc;;;;;;;;;;;;;x
b_guachochi;Guachochi;;;;;;;;;;;;;x
b_guachochi-ii;Lagunitas;;;;;;;;;;;;;x
b_guachochi-iii;creel;;;;;;;;;;;;;x
b_guasave;Guasave;;;;;;;;;;;;;x
b_guasave-ii;Guamuchil;;;;;;;;;;;;;x
b_guasave-iii;Angostura;;;;;;;;;;;;;x
b_cuxtaque;cuxtaque;;;;;;;;;;;;;x
b_cuxtaque-ii;Nueva Villa de Padilla;;;;;;;;;;;;;x
b_cuxtaque-iii;Santa Rita;;;;;;;;;;;;;x
b_cuxtaque-iv;Barretal;;;;;;;;;;;;;x
b_cuxtaque-v;La Soledad;;;;;;;;;;;;;x
b_guaxaban;Guaxaban;;;;;;;;;;;;;x
b_guaxaban-ii;Jiménez;;;;;;;;;;;;;x
b_guaxaban-iii;La Esperanza;;;;;;;;;;;;;x
b_guaxaban-iv;Flechadores;;;;;;;;;;;;;x
b_guaxaban-v;La Meca;;;;;;;;;;;;;x
b_tecpatitlan;Tecpatitlan;;;;;;;;;;;;;x
b_tecpatitlan-ii;Acatic;;;;;;;;;;;;;x
b_tecpatitlan-iii;Mezcala;;;;;;;;;;;;;x
b_tecpatitlan-iv;Pegueros;;;;;;;;;;;;;x
b_tecpatitlan-v;capilla de Guadalupe;;;;;;;;;;;;;x
b_etzatlan;Etzatlan;;;;;;;;;;;;;x
b_etzatlan-ii;Ameca;;;;;;;;;;;;;x
b_etzatlan-iii;Ahualulco;;;;;;;;;;;;;x
b_etzatlan-iv;Amatlan;;;;;;;;;;;;;x
b_durango;Zacatecas;;;;;;;;;;;;;x
b_durango-ii;Fresnillo;;;;;;;;;;;;;x
b_durango-iii;Aguascalientes;;;;;;;;;;;;;x
b_zacatecas;Leon;;;;;;;;;;;;;x
b_zacatecas-ii;San Felipe;;;;;;;;;;;;;x
b_zacatecas-iii;Guanajuato;;;;;;;;;;;;;x
b_zuniga;Teulinchan;;;;;;;;;;;;;x
b_zuniga-ii;San Luis Potosi;;;;;;;;;;;;;x
b_zuniga-iii;Pinos;;;;;;;;;;;;;x
b_zuniga-iv;El chino;;;;;;;;;;;;;x
b_huacica;Huacica;;;;;;;;;;;;;x
b_huacica-ii;Huajimic;;;;;;;;;;;;;x
b_huacica-iii;camotlan;;;;;;;;;;;;;x
b_xiximes;Xiximes;;;;;;;;;;;;;x
b_xiximes-ii;El Encino Gacho;;;;;;;;;;;;;x
b_xiximes-iii;Tierras coloradas;;;;;;;;;;;;;x
b_tahues;Tahues;;;;;;;;;;;;;x
b_tahues-ii;Topia;;;;;;;;;;;;;x
b_tahues-iii;Torance;;;;;;;;;;;;;x
b_achires;Achires;;;;;;;;;;;;;x
b_achires-ii;Guamuchil;;;;;;;;;;;;;x
b_achires-iii;Mocorito;;;;;;;;;;;;;x
b_acaxees;Acaxees;;;;;;;;;;;;;x
b_acaxees-ii;Surutato;;;;;;;;;;;;;x
b_acaxees-iii;El Sabino;;;;;;;;;;;;;x
b_acaxees-iv;Revolcadero;;;;;;;;;;;;;x
b_acaxees-v;Bacubirito;;;;;;;;;;;;;x
b_parral;Tepehuan;;;;;;;;;;;;;x
b_parral-ii;Guanacevi;;;;;;;;;;;;;x
b_parral-iii;Santiago Papasquiaro;;;;;;;;;;;;;x
b_laguneros;Mazapil;;;;;;;;;;;;;x
b_laguneros-ii;El Penasquito;;;;;;;;;;;;;x
b_laguneros-iii;concepcion del Oro;;;;;;;;;;;;;x
b_xale;Xanal;;;;;;;;;;;;;x
b_xale-ii;cerritos;;;;;;;;;;;;;x
b_xale-iii;Guadalcazar;;;;;;;;;;;;;x
b_malehualan;Malehualan;;;;;;;;;;;;;x
b_malehualan-ii;Aramberri;;;;;;;;;;;;;x
b_malehualan-iii;Sandia;;;;;;;;;;;;;x
b_xanal;Xale;;;;;;;;;;;;;x
b_xanal-ii;Matehuala;;;;;;;;;;;;;x
b_xanal-iii;cedral;;;;;;;;;;;;;x
b_coahuila1;Tobosos;;;;;;;;;;;;;x
b_coahuila-ii;Monterrey;;;;;;;;;;;;;x
b_coahuila-iii;Saltillo;;;;;;;;;;;;;x
b_coahuila-iv;Montemorelos;;;;;;;;;;;;;x
b_chichitames;Irritiles;;;;;;;;;;;;;x
b_chichitames-ii;Ocampo;;;;;;;;;;;;;x
b_chichitames-iii;cuatrociénegas;;;;;;;;;;;;;x
b_cacaxtes;cacaxtes;;;;;;;;;;;;;x
b_cacaxtes-ii;Anahuac;;;;;;;;;;;;;x
b_cacaxtes-iii;El Berrendo;;;;;;;;;;;;;x
b_tuintsunde;Tuintsunde;;;;;;;;;;;;;x
b_tuintsunde-ii;Nuevo Laredo;;;;;;;;;;;;;x
b_tuintsunde-iii;colombia;;;;;;;;;;;;;x
b_mazatlan;Aztatlan;;;;;;;;;;;;;x
b_mazatlan-ii;El Rosario;;;;;;;;;;;;;x
b_mazatlan-iii;concordia;;;;;;;;;;;;;x
b_guamuchil;culhuacan;;;;;;;;;;;;;x
b_guamuchil-ii;Navolato;;;;;;;;;;;;;x
b_guamuchil-iii;Altata;;;;;;;;;;;;;x
b_cosala;chiametla;;;;;;;;;;;;;x
b_cosala-ii;Escuinapa de Hidalgo;;;;;;;;;;;;;x
b_cosala-iii;Loma Grande;;;;;;;;;;;;;x
b_alamos;Opata;;;;;;;;;;;;;x
b_alamos-ii;Juarez;;;;;;;;;;;;;x
b_alamos-iii;casas Grandes;;;;;;;;;;;;;x
b_huatabampo;Pitic;;;;;;;;;;;;;x
b_huatabampo-ii;Hermosillo;;;;;;;;;;;;;x
b_huatabampo-iii;Ures;;;;;;;;;;;;;x
b_movas;Pimas;;;;;;;;;;;;;x
b_movas-ii;Zanjon;;;;;;;;;;;;;x
b_movas-iii;crisanto;;;;;;;;;;;;;x
b_cajeme;Hohokam;;;;;;;;;;;;;x
b_cajeme-ii;caborca;;;;;;;;;;;;;x
b_cajeme-iii;Torrentera;;;;;;;;;;;;;x
b_tingambato;Tingambato;;;;;;;;;;;;;x
b_tingambato-ii;La Escondida;;;;;;;;;;;;;x
b_tingambato-iii;Huiramangaro;;;;;;;;;;;;;x
b_tingambato-iv;cumburinos;;;;;;;;;;;;;x
b_tingambato-v;coru;;;;;;;;;;;;;x
b_tingambato-vi;Zirahuén;;;;;;;;;;;;;x
b_tizapan;Tizapan;;;;;;;;;;;;;x
b_tizapan-ii;Tuxcueca;;;;;;;;;;;;;x
b_tizapan-iii;Palo Alto;;;;;;;;;;;;;x
b_tizapan-iv;Petatan;;;;;;;;;;;;;x
b_apatzingan;Apatzingan;;;;;;;;;;;;;x
b_apatzingan-ii;Paracuaro;;;;;;;;;;;;;x
b_apatzingan-iii;Pizandaro;;;;;;;;;;;;;x
b_apatzingan-iv;Purépero;;;;;;;;;;;;;x
b_apatzingan-v;Zirapetiro;;;;;;;;;;;;;x
b_colima;Patzcuaro;;;;;;;;;;;;;x
b_colima-ii;Huecorio;;;;;;;;;;;;;x
b_colima-iii;Jaracuaro;;;;;;;;;;;;;x
b_colima-iv;Arocutin;;;;;;;;;;;;;x
b_colima-v;Janitzio;;;;;;;;;;;;;x
b_colima-vi;Tzurumutaro;;;;;;;;;;;;;x
b_colima-vii;Huiramba;;;;;;;;;;;;;x
b_zinapecuaro;Zinapecuaro;;;;;;;;;;;;;x
b_zinapecuaro-ii;Araro;;;;;;;;;;;;;x
b_zinapecuaro-iii;Ucareo;;;;;;;;;;;;;x
b_zacapu;Zacapu;;;;;;;;;;;;;x
b_zacapu-ii;Tarejero;;;;;;;;;;;;;x
b_zacapu-iii;cortijo;;;;;;;;;;;;;x
b_zacapu-iv;Tirindaro;;;;;;;;;;;;;x
b_zinaparo;Zinaparo;;;;;;;;;;;;;x
b_zinaparo-ii;Zipaquio;;;;;;;;;;;;;x
b_zinaparo-iii;Taquiscuareo;;;;;;;;;;;;;x
b_zinaparo-iv;Jauja;;;;;;;;;;;;;x
b_zinaparo-v;churintzio;;;;;;;;;;;;;x
b_acambaro;Acambaro;;;;;;;;;;;;;x
b_acambaro-ii;Tocuaro;;;;;;;;;;;;;x
b_acambaro-iii;chupicuaro;;;;;;;;;;;;;x
b_acambaro-iv;cutaro;;;;;;;;;;;;;x
b_acambaro-v;Inchamacuaro;;;;;;;;;;;;;x
b_guzman;Ihuatziu;;;;;;;;;;;;;x
b_guzman-ii;cucuchucho;;;;;;;;;;;;;x
b_guzman-iii;Tecuena;;;;;;;;;;;;;x
b_guzman-iv;El Tecolote;;;;;;;;;;;;;x
b_guzman-v;Tarerio;;;;;;;;;;;;;x
b_guzman-vi;Sanabria;;;;;;;;;;;;;x
b_guzman-vii;Ucazanaztacua;;;;;;;;;;;;;x
b_querendaro;Querendaro;;;;;;;;;;;;;x
b_querendaro-ii;Rio de Parras;;;;;;;;;;;;;x
b_querendaro-iii;colonia de Guadalupe;;;;;;;;;;;;;x
b_querendaro-iv;San Lucas Pio;;;;;;;;;;;;;x
b_puruaran;Puruaran;;;;;;;;;;;;;x
b_puruaran-ii;caramicuas;;;;;;;;;;;;;x
b_puruaran-iii;La Injertada;;;;;;;;;;;;;x
b_puruaran-iv;La Huerta;;;;;;;;;;;;;x
b_huetamo;Huetamo;;;;;;;;;;;;;x
b_huetamo-ii;Purechucho;;;;;;;;;;;;;x
b_huetamo-iii;Uspio;;;;;;;;;;;;;x
b_zacatula;Zacatula;;;;;;;;;;;;;x
b_zacatula-ii;Los Poetas;;;;;;;;;;;;;x
b_zacatula-iii;Petacalco;;;;;;;;;;;;;x
b_zacatula-iv;Guacamayas;;;;;;;;;;;;;x
b_zacatula-v;El Huaricho;;;;;;;;;;;;;x
b_manzanillo;Tzintzuntzan;;;;;;;;;;;;;x
b_manzanillo-ii;Patambicho;;;;;;;;;;;;;x
b_manzanillo-iii;Tzocurio;;;;;;;;;;;;;x
b_manzanillo-iv;Ichupio;;;;;;;;;;;;;x
b_manzanillo-v;Tarerio;;;;;;;;;;;;;x
b_manzanillo-vi;Tzirandangatzio;;;;;;;;;;;;;x
b_manzanillo-vii;Quiroga;;;;;;;;;;;;;x
b_cutzallan;cutzallan;;;;;;;;;;;;;x
b_cutzallan-ii;La Manzanilla;;;;;;;;;;;;;x
b_cutzallan-iii;Arroyo Seco;;;;;;;;;;;;;x
b_cutzallan-iv;cuitzmala;;;;;;;;;;;;;x
b_cutzallan-v;Apazulco;;;;;;;;;;;;;x
b_coahuayana;coahuayana;;;;;;;;;;;;;x
b_coahuayana-ii;El camalote;;;;;;;;;;;;;x
b_coahuayana-iii;El Amatique;;;;;;;;;;;;;x
b_coahuayana-iv;Los ciruelos;;;;;;;;;;;;;x
b_coahuayana-v;San Vicente;;;;;;;;;;;;;x
b_vallarta;collimaitl;;;;;;;;;;;;;x
b_vallarta-ii;coquimatlan;;;;;;;;;;;;;x
b_vallarta-iii;comala;;;;;;;;;;;;;x
b_vallarta-iv;El Trapiche;;;;;;;;;;;;;x
b_vallarta-v;cuauhtémoc;;;;;;;;;;;;;x
b_melahuacan;Melahuacan;;;;;;;;;;;;;x
b_melahuacan-ii;Zapotan;;;;;;;;;;;;;x
b_melahuacan-iii;Los Terreros;;;;;;;;;;;;;x
b_melahuacan-iv;Macuautitlan;;;;;;;;;;;;;x
b_amollan;Amollan;;;;;;;;;;;;;x
b_amollan-ii;Tecolotlan;;;;;;;;;;;;;x
b_amollan-iii;Tenamaxtlan;;;;;;;;;;;;;x
b_autlan;Autlan;;;;;;;;;;;;;x
b_autlan-ii;El Grullo;;;;;;;;;;;;;x
b_autlan-iii;La Resolana;;;;;;;;;;;;;x
b_autlan-iv;chiquihuitlan;;;;;;;;;;;;;x
b_coculla;coculla;;;;;;;;;;;;;x
b_coculla-ii;Estipac;;;;;;;;;;;;;x
b_coculla-iii;Atotonilco;;;;;;;;;;;;;x
b_tenamaxtlan;Tenamaxtlan;;;;;;;;;;;;;x
b_tenamaxtlan-ii;Atengo;;;;;;;;;;;;;x
b_tenamaxtlan-iii;Tecolotlan;;;;;;;;;;;;;x
b_tenamaxtlan-iv;Soyatlan;;;;;;;;;;;;;x
b_centicpac;centicpac;;;;;;;;;;;;;x
b_centicpac-ii;Mezcales;;;;;;;;;;;;;x
b_centicpac-iii;Monteon;;;;;;;;;;;;;x
b_centicpac-iv;Zuya;;;;;;;;;;;;;x
b_amoxocotlan;Amoxocotlan;;;;;;;;;;;;;x
b_amoxocotlan-ii;Mismaloya;;;;;;;;;;;;;x
b_amoxocotlan-iii;El Jorullo;;;;;;;;;;;;;x
b_amoxocotlan-iv;San Pedro;;;;;;;;;;;;;x
b_amoxocotlan-v;Los Robles;;;;;;;;;;;;;x
b_ahuacatlan;Ahuacatlan;;;;;;;;;;;;;x
b_ahuacatlan-ii;Mexpan;;;;;;;;;;;;;x
b_ahuacatlan-iii;Marquezado;;;;;;;;;;;;;x
b_ahuacatlan-iv;Jala;;;;;;;;;;;;;x
b_jalisco;Tomatlan;;;;;;;;;;;;;x
b_jalisco-ii;Guayacan;;;;;;;;;;;;;x
b_jalisco-iii;Gargantillo;;;;;;;;;;;;;x
b_jalisco-iv;El Tule;;;;;;;;;;;;;x
b_jalisco-v;La cumbre;;;;;;;;;;;;;x
b_sayulita;Xalisco;;;;;;;;;;;;;x
b_sayulita-ii;Ixtapa;;;;;;;;;;;;;x
b_sayulita-iii;El chacuaco;;;;;;;;;;;;;x
b_magdalena_isle;Puerto Balleto;;;;;;;;;;;;;x
b_magdalena_isle-ii;Morelos;;;;;;;;;;;;;x
b_magdalena_isle-iii;Laguna del Toro;;;;;;;;;;;;;x
b_tlaxcala;Quiahuiztlan;;;;;;;;;;;;;x
b_tlaxcala-ii;cerrito de Guadalupe;;;;;;;;;;;;;x
b_tlaxcala-iii;San José Tetel;;;;;;;;;;;;;x
b_tlaxcala-iv;Tetla;;;;;;;;;;;;;x
b_tlaxcala-v;Tzompantepec;;;;;;;;;;;;;x
b_ocutelulco;Ocutelulco;;;;;;;;;;;;;x
b_ocutelulco-ii;Panotla;;;;;;;;;;;;;x
b_ocutelulco-iii;San Juan Totolac;;;;;;;;;;;;;x
b_ocutelulco-iv;Xicohtencatl;;;;;;;;;;;;;x
b_ocutelulco-v;Tepehitec;;;;;;;;;;;;;x
b_tizatlan;Tizatlan;;;;;;;;;;;;;x
b_tizatlan-ii;San Gabriel cuauhtla;;;;;;;;;;;;;x
b_tizatlan-iii;Miraflores;;;;;;;;;;;;;x
b_tizatlan-iv;Ocotlan;;;;;;;;;;;;;x
b_tepectipac;Tepectipac;;;;;;;;;;;;;x
b_tepectipac-ii;Matlalohcan;;;;;;;;;;;;;x
b_tepectipac-iii;Atexcatzinco;;;;;;;;;;;;;x
b_tepectipac-iv;Apizaquito;;;;;;;;;;;;;x
b_tlaxcalanew;Tlaxcala;;;;;;;;;;;;;x
b_tlaxcalanew-ii;Huamantla;;;;;;;;;;;;;x
b_tlaxcalanew-iii;calpulalpan;;;;;;;;;;;;;x
b_tlaxcalanew-iv;Almoya;;;;;;;;;;;;;x
b_tlaxcalanew-v;Tepetlayuca;;;;;;;;;;;;;x
b_tlaxcalanew-vi;Zacatepec;;;;;;;;;;;;;x
b_tlaxcalanew-vii;Tlalayote;;;;;;;;;;;;;x
b_huetjotzingo;Huetjotzingo;;;;;;;;;;;;;x
b_huetjotzingo-ii;Ahuatepec;;;;;;;;;;;;;x
b_huetjotzingo-iii;Xalmimilulco;;;;;;;;;;;;;x
b_huetjotzingo-iv;Tlaltenango;;;;;;;;;;;;;x
b_huetjotzingo-v;coyotzingo;;;;;;;;;;;;;x
b_ocuituco;Ocuituco;;;;;;;;;;;;;x
b_ocuituco-ii;Ixtla;;;;;;;;;;;;;x
b_ocuituco-iii;Yecapixtla;;;;;;;;;;;;;x
b_ocuituco-iv;Xochitlan;;;;;;;;;;;;;x
b_ocuituco-v;Jumiltepec;;;;;;;;;;;;;x
b_ocuituco-vi;Tetela;;;;;;;;;;;;;x
b_ocuituco-vii;Hueyapan;;;;;;;;;;;;;x
b_xocotla;Xocotlan;;;;;;;;;;;;;x
b_xocotla-ii;Tepetlaoxtoc;;;;;;;;;;;;;x
b_xocotla-iii;Apan;;;;;;;;;;;;;x
b_cholula;cholula;;;;;;;;;;;;;x
b_cholula-ii;chipilo;;;;;;;;;;;;;x
b_cholula-iii;Topoyantla;;;;;;;;;;;;;x
b_cholula-iv;Tolextla;;;;;;;;;;;;;x
b_cholula-v;Acuexcomac;;;;;;;;;;;;;x
b_tepeacac;Tepeacac;;;;;;;;;;;;;x
b_tepeacac-ii;Acatlan;;;;;;;;;;;;;x
b_tepeacac-iii;Ajajalpan;;;;;;;;;;;;;x
b_tepeacac-iv;Xochiltenango;;;;;;;;;;;;;x
b_teotitlan;Teotitlan;;;;;;;;;;;;;x
b_teotitlan-ii;Tlacolula;;;;;;;;;;;;;x
b_teotitlan-iii;cuajimoloyas;;;;;;;;;;;;;x
b_xochicalco;Xochicalco;;;;;;;;;;;;;x
b_xochicalco-ii;Miacatlan;;;;;;;;;;;;;x
b_xochicalco-iii;coatetelco;;;;;;;;;;;;;x
b_xochicalco-iv;Mazatepec;;;;;;;;;;;;;x
b_xochicalco-v;Alpuyeca;;;;;;;;;;;;;x
b_xochicalco-vi;El Anacahuite;;;;;;;;;;;;;x
b_cuauhnahuacnew;cuauhnahuac;;;;;;;;;;;;;x
b_cuauhnahuacnew-ii;Jiutepec;;;;;;;;;;;;;x
b_cuauhnahuacnew-iii;Temixco;;;;;;;;;;;;;x
b_cuauhnahuacnew-iv;Xochitepec;;;;;;;;;;;;;x
b_cuauhnahuacnew-v;chiconcuac;;;;;;;;;;;;;x
b_colhuacan;colhuacan;;;;;;;;;;;;;x
b_colhuacan-ii;coapa;;;;;;;;;;;;;x
b_colhuacan-iii;Iztapalapa;;;;;;;;;;;;;x
b_colhuacan-iv;San Juan Xalpa;;;;;;;;;;;;;x
b_colhuacan-v;San Lorenzo la cebada;;;;;;;;;;;;;x
b_colhuacan-vi;chililico;;;;;;;;;;;;;x
b_xomchimilco;Xomchimilco;;;;;;;;;;;;;x
b_xomchimilco-ii;colexco;;;;;;;;;;;;;x
b_xomchimilco-iii;Texopantitla;;;;;;;;;;;;;x
b_xomchimilco-iv;Tepexomulco;;;;;;;;;;;;;x
b_xomchimilco-v;Acalpixca;;;;;;;;;;;;;x
b_cuauhnahuac;chalco;;;;;;;;;;;;;x
b_cuauhnahuac-ii;cocotitlan;;;;;;;;;;;;;x
b_cuauhnahuac-iii;cuautlalpan;;;;;;;;;;;;;x
b_cuauhnahuac-iv;Huixtoco;;;;;;;;;;;;;x
b_cuauhnahuac-v;Ixtapaluca;;;;;;;;;;;;;x
b_cuauhnahuac-vi;El Naranjo;;;;;;;;;;;;;x
b_tlacopan;Tlacopan;;;;;;;;;;;;;x
b_tlacopan-ii;Tonatico;;;;;;;;;;;;;x
b_tlacopan-iii;El Salitre;;;;;;;;;;;;;x
b_tlacopan-iv;Salinas;;;;;;;;;;;;;x
b_tlacopan-v;El Terrero;;;;;;;;;;;;;x
b_tetzcoco;Tetzcoco;;;;;;;;;;;;;x
b_tetzcoco-ii;chiconcuac;;;;;;;;;;;;;x
b_tetzcoco-iii;chiautla;;;;;;;;;;;;;x
b_tetzcoco-iv;Tulantongo;;;;;;;;;;;;;x
b_tetzcoco-v;Xocotlan;;;;;;;;;;;;;x
b_mexico;Tenochtitlan;;;;;;;;;;;;;x
b_mexico-ii;Moyotlan;;;;;;;;;;;;;x
b_mexico-iii;Tlatelolco;;;;;;;;;;;;;x
b_mexico-iv;Mixiuhca;;;;;;;;;;;;;x
b_mexico-v;cuepopan;;;;;;;;;;;;;x
b_mexico-vi;Atzacualco;;;;;;;;;;;;;x
b_mexico-vii;Zoquiapan;;;;;;;;;;;;;x
b_teloloapan;Tepeocuacuilco;;;;;;;;;;;;;x
b_teloloapan-ii;Huitzuco;;;;;;;;;;;;;x
b_teloloapan-iii;Tuxpan;;;;;;;;;;;;;x
b_tolucan;Tolucan;;;;;;;;;;;;;x
b_tolucan-ii;cacalomacan;;;;;;;;;;;;;x
b_tolucan-iii;Metepec;;;;;;;;;;;;;x
b_tolucan-iv;Autopan;;;;;;;;;;;;;x
b_tolucan-v;Otzacatipan;;;;;;;;;;;;;x
b_malinalco;Matlalzinco;;;;;;;;;;;;;x
b_malinalco-ii;Autopan;;;;;;;;;;;;;x
b_malinalco-iii;Almoloyan;;;;;;;;;;;;;x
b_malinalco-iv;La cabecera;;;;;;;;;;;;;x
b_malinalco-v;Totoltepec;;;;;;;;;;;;;x
b_malinalco-vi;El Dorado;;;;;;;;;;;;;x
b_tullucan;calixtlahuaca;;;;;;;;;;;;;x
b_tullucan-ii;coaxusco;;;;;;;;;;;;;x
b_tullucan-iii;Michoacana;;;;;;;;;;;;;x
b_teotihuacan;Teotihuacan;;;;;;;;;;;;;x
b_teotihuacan-ii;Acolman;;;;;;;;;;;;;x
b_teotihuacan-iii;Xometla;;;;;;;;;;;;;x
b_teotihuacan-iv;Tepango;;;;;;;;;;;;;x
b_teotihuacan-v;Tlajinga;;;;;;;;;;;;;x
b_teotihuacan-vi;Tlalmimilolpan;;;;;;;;;;;;;x
b_teotihuacan-vii;Atlatongo;;;;;;;;;;;;;x
b_tenochtitlan;Azcapotzalco;;;;;;;;;;;;;x
b_tenochtitlan-ii;Xochinahuac;;;;;;;;;;;;;x
b_tenochtitlan-iii;Ticoman;;;;;;;;;;;;;x
b_tenochtitlan-iv;Lindavista;;;;;;;;;;;;;x
b_tenochtitlan-v;Pro Hogar;;;;;;;;;;;;;x
b_tenochtitlan-vi;Tenayuca;;;;;;;;;;;;;x
b_tulax;Xicocotitlan;;;;;;;;;;;;;x
b_tulax-ii;El Llano;;;;;;;;;;;;;x
b_tulax-iii;San Marcos;;;;;;;;;;;;;x
b_tulax-iv;San Andrés;;;;;;;;;;;;;x
b_tulax-v;San Miguel;;;;;;;;;;;;;x
b_tulax-vi;Monte Alegre;;;;;;;;;;;;;x
b_tulax-vii;Teacalco;;;;;;;;;;;;;x
b_tlapacoyan;Tlapacoyan;;;;;;;;;;;;;x
b_tlapacoyan-ii;cochota;;;;;;;;;;;;;x
b_tlapacoyan-iii;Pochotitan;;;;;;;;;;;;;x
b_mixtec;Yucu Dzaa;;;;;;;;;;;;;x
b_mixtec-ii;Los Tamarindos;;;;;;;;;;;;;x
b_mixtec-iii;Santa Lucia;;;;;;;;;;;;;x
b_mixtec-iv;El Tlacuache;;;;;;;;;;;;;x
b_mixtec-v;charco Redondo;;;;;;;;;;;;;x
b_mixtec-vi;chacaija;;;;;;;;;;;;;x
b_mixtec-vii;chacahua;;;;;;;;;;;;;x
b_tlapenec;Tlapenec;;;;;;;;;;;;;x
b_tlapenec-ii;Huamuxtitlan;;;;;;;;;;;;;x
b_tlapenec-iii;Tlalquetzala;;;;;;;;;;;;;x
b_yohualtepec;Yohualtepec;;;;;;;;;;;;;x
b_yohualtepec-ii;Tecamachalco;;;;;;;;;;;;;x
b_yohualtepec-iii;Tetzoyocan;;;;;;;;;;;;;x
b_coixtlahuacan;coixtlahuacan;;;;;;;;;;;;;x
b_coixtlahuacan-ii;capulalpan;;;;;;;;;;;;;x
b_coixtlahuacan-iii;Tonaltepec;;;;;;;;;;;;;x
b_cihuatlan;cihuatlan;;;;;;;;;;;;;x
b_cihuatlan-ii;Los Rebajes;;;;;;;;;;;;;x
b_cihuatlan-iii;El charco;;;;;;;;;;;;;x
b_cihuatlan-iv;La Palma;;;;;;;;;;;;;x
b_yopitzinco;Yopitzinco;;;;;;;;;;;;;x
b_yopitzinco-ii;Acapulco;;;;;;;;;;;;;x
b_yopitzinco-iii;Xaltianguis;;;;;;;;;;;;;x
b_zapotec;Guisisi Gui;;;;;;;;;;;;;x
b_zapotec-ii;Salina cruz;;;;;;;;;;;;;x
b_zapotec-iii;Mixtequilla;;;;;;;;;;;;;x
b_zapotec-iv;Desiderio;;;;;;;;;;;;;x
b_zapotec-v;Tierra Negra;;;;;;;;;;;;;x
b_zapotec-vi;Huilotepec;;;;;;;;;;;;;x
b_zapotec-vii;Huazantlan;;;;;;;;;;;;;x
b_coyolapan;Yodzocoo;;;;;;;;;;;;;x
b_coyolapan-ii;Xocotla;;;;;;;;;;;;;x
b_coyolapan-iii;Tlacotepec;;;;;;;;;;;;;x
b_tehuantepec;Napijua;;;;;;;;;;;;;x
b_tehuantepec-ii;Juchitan;;;;;;;;;;;;;x
b_tehuantepec-iii;Niltepec;;;;;;;;;;;;;x
b_xocnochco;Xocnochco;;;;;;;;;;;;;x
b_xocnochco-ii;Huixtla;;;;;;;;;;;;;x
b_xocnochco-iii;Escuintla;;;;;;;;;;;;;x
b_tohancapan;Papantla;;;;;;;;;;;;;x
b_tohancapan-ii;El chote;;;;;;;;;;;;;x
b_tohancapan-iii;El Tajin;;;;;;;;;;;;;x
b_tohancapan-iv;Poza Rica;;;;;;;;;;;;;x
